0,0.01533651,0.006575584,0.00534153,-5.178947,-7.42428,-7.496836,-7.497476,-8.236046,-8.340861,-8.746038,-8.746201,-8.781433,-8.808207,-8.816261,-8.855631,-8.87151,-8.946289,-9.009884,-9.010859,-9.07287,-9.126521,-9.133205,-9.133816,-9.137817,-9.191895,-9.191979,-9.192972,-9.248768,-9.249022,-9.249045,-9.249052,-9.263736,-9.348603,-9.751937,-9.790093,-9.82321,-9.884139,-9.919691,-10.0561,-10.08791,-10.08947,-10.13655,-10.15051,-10.18264,-10.29329,-10.61752,-10.61954,-10.62037,-10.6228,-10.62326,-10.63077,-10.68742,-10.71819,-10.72217,-10.73161,-10.85648,-10.8903,-10.92012,-10.94506,-11.12371,-11.3488,-11.37475,-11.3983,-11.42698,-11.43806,-11.4454,-11.44719,-11.48814,-11.49526,-11.54327,-11.5444,-11.55418,-11.55853,-11.57574,-12.03884,-12.58712,-13.13552,-13.43291,-13.6428,-13.96327,-14.65436,-14.79254,-14.79317,-14.7934,-14.79456,-14.80714,-14.81093,-14.82946,-14.93014,-14.93176,-14.95546,-14.96151,-15.04455,-15.10274,-15.15867,-15.31492,-15.36218,-15.40225,-15.44159,-15.51674,-15.6525,-15.68606,-15.94941,-16.47663,-16.63387,-20.78317,-21.02384,-21.22997,-21.52573,-21.57915,-21.87886,-22.07126,-22.26439,-28.27923,
1,0.01547647,0.007514,0.007340193,0.007108212,0.003737211,0.00301528,-0.8820174,-2.281116,-4.127271,-4.277371,-5.247956,-5.731781,-6.911737,-7.481824,-7.539774,-8.603384,-8.745713,-8.819225,-8.846062,-8.895873,-8.946846,-8.946913,-9.007853,-9.01052,-9.072804,-9.106435,-9.127903,-9.132504,-9.132899,-9.134123,-9.192558,-9.247475,-9.247667,-9.247698,-9.248594,-9.248783,-9.248984,-9.249027,-9.249062,-9.249233,-9.249278,-9.531048,-9.656566,-9.846037,-9.935942,-10.31729,-10.42581,-10.57363,-10.57366,-10.57517,-10.57535,-10.57538,-10.62219,-10.62768,-10.67671,-10.68192,-10.68408,-10.68509,-10.73464,-10.8565,-10.87892,-10.98652,-11.35513,-11.38407,-11.40382,-11.41987,-11.42833,-11.43796,-11.46002,-11.48452,-11.49129,-11.49564,-11.49652,-11.55449,-11.55545,-11.57469,-11.58314,-11.5925,-11.85587,-12.04862,-12.30799,-12.42648,-12.43165,-12.43249,-12.5525,-12.82425,-12.93047,-13.91576,-14.79344,-14.79769,-14.80921,-14.81851,-15.09743,-15.10063,-15.42833,-15.47313,-15.47788,-15.49389,-15.51491,-15.6451,-15.64698,-15.71249,-15.76538,-15.78972,-15.82817,-15.95133,-16.72601,-17.20099,-20.65241,-21.74903,-21.78551,-27.75815,-28.50201,-32776.15,
2,0.01409125,0.009101391,0.007522106,0.006848097,0.004817724,0.002561092,-0.3310108,-0.9150064,-0.9324436,-0.9885852,-5.299743,-5.374438,-6.519426,-6.581473,-8.027134,-8.133631,-8.270152,-8.279725,-8.604208,-8.711617,-8.816465,-8.97148,-8.995098,-9.010706,-9.073601,-9.076197,-9.133228,-9.192017,-9.192495,-9.247578,-9.249199,-9.43014,-9.496668,-9.586272,-9.831978,-10.0477,-10.09863,-10.13512,-10.22189,-10.26839,-10.41995,-10.4259,-10.43377,-10.57366,-10.57625,-10.57888,-10.58916,-10.62297,-10.6236,-10.67506,-10.67741,-10.68343,-10.73228,-10.78715,-10.7889,-10.78987,-10.79546,-10.98186,-11.19608,-11.3713,-11.39595,-11.41644,-11.42271,-11.45167,-11.48068,-11.50628,-11.51786,-11.52096,-11.52715,-11.52896,-11.53749,-11.55396,-11.57472,-11.5959,-11.63369,-12.50874,-12.51364,-12.6875,-12.75996,-13.96109,-14.1939,-14.79788,-14.7991,-14.90742,-14.9282,-14.93124,-14.94207,-14.9468,-14.96219,-14.98707,-15.14411,-15.39515,-15.46178,-15.46861,-15.55825,-15.62914,-15.72397,-15.74255,-15.85253,-15.92209,-15.96232,-16.07438,-16.2301,-16.31653,-16.36887,-16.46048,-21.55335,-22.06698,-22.1293,-28.19555,-28.2649,-32776.19,-32776.25,-32776.48,
3,0.4451959,0.3360786,0.009278774,0.008640528,-0.239826,-0.5934107,-0.8860795,-0.9413381,-0.9552424,-0.9589629,-1.150889,-3.79228,-4.254462,-4.28554,-4.665886,-4.832321,-4.888926,-5.261333,-5.549475,-8.155709,-8.259499,-8.269518,-8.610319,-8.775285,-8.793413,-8.881806,-8.946739,-8.967667,-8.970584,-9.011275,-9.109159,-9.133345,-9.133491,-9.136374,-9.193126,-9.247663,-9.248991,-9.249017,-9.25793,-9.305384,-9.538223,-9.589256,-9.840161,-9.96769,-10.12588,-10.14925,-10.2203,-10.24222,-10.2829,-10.52679,-10.54734,-10.57522,-10.57524,-10.57648,-10.57685,-10.61945,-10.62163,-10.67495,-10.6854,-10.79823,-10.85292,-10.85834,-10.91712,-10.92088,-11.35073,-11.35113,-11.36585,-11.39899,-11.4621,-11.53152,-11.5398,-11.54255,-11.54994,-11.5591,-11.56247,-11.572,-11.59723,-12.23386,-12.59778,-12.6015,-12.8096,-12.99515,-13.16644,-14.22838,-14.48339,-14.79083,-14.79673,-14.79865,-14.80502,-14.81232,-14.81775,-14.91249,-14.95097,-14.98535,-14.99,-14.9941,-15.00406,-15.00902,-15.01573,-15.06516,-15.35614,-15.43521,-15.44459,-16.14223,-20.60638,-20.75752,-20.88801,-21.45693,-27.64976,-27.78042,-28.02578,-28.11309,-28.44402,-32776.29,
4,0.6091022,0.1389947,0.01001382,0.009111643,0.008707047,0.008667231,4.315376E-05,-0.1989388,-0.2396889,-0.2543242,-0.9785447,-4.969486,-5.198558,-7.581993,-8.0575,-8.136439,-8.167192,-8.5214,-8.750341,-8.948244,-8.954409,-9.009937,-9.010935,-9.015406,-9.072189,-9.082361,-9.101044,-9.132441,-9.132626,-9.132839,-9.133937,-9.19311,-9.227814,-9.247564,-9.248804,-9.366183,-9.396224,-9.588179,-9.746555,-9.823196,-10.08933,-10.57864,-10.57902,-10.61955,-10.62656,-10.62661,-10.68314,-10.73404,-10.73866,-10.74028,-10.79055,-10.86036,-11.33128,-11.36864,-11.42159,-11.42826,-11.43341,-11.43853,-11.43936,-11.44628,-11.46751,-11.47659,-11.48085,-11.48262,-11.4842,-11.49132,-11.49361,-11.50156,-11.5209,-11.52782,-11.54102,-11.54255,-11.56445,-11.60269,-11.6296,-11.83887,-12.0074,-12.0824,-12.28175,-12.35709,-12.6533,-12.90739,-12.94562,-13.03585,-13.39878,-14.26616,-14.79781,-14.8162,-14.92928,-14.93093,-14.94092,-14.95704,-15.24174,-15.35667,-15.50384,-15.54753,-15.61576,-15.75086,-16.16819,-16.30391,-16.41304,-16.62541,-18.62762,-21.52597,-21.81238,-22.2135,-22.34266,-25.74635,-27.86979,-27.87416,-27.90553,-28.02337,-28.24117,-32776.25,
5,0.4370944,0.3361185,0.007409334,0.007275105,0.00497508,-0.6709492,-0.9800475,-4.246531,-4.538239,-4.805335,-4.865633,-5.55095,-5.932898,-7.424251,-7.653869,-7.669778,-7.915141,-7.916519,-8.533505,-8.881943,-8.885192,-8.946464,-8.947657,-8.950977,-8.958086,-9.011021,-9.133811,-9.134092,-9.190827,-9.191038,-9.191688,-9.193187,-9.19336,-9.248888,-9.250837,-9.733822,-9.917815,-9.98482,-10.0933,-10.11981,-10.19496,-10.32344,-10.46262,-10.51895,-10.57338,-10.57516,-10.57701,-10.57768,-10.61715,-10.61731,-10.62214,-10.62439,-10.63345,-10.73748,-10.79339,-10.80176,-10.87646,-10.91903,-10.98549,-11.19469,-11.34625,-11.38863,-11.43522,-11.46796,-11.47185,-11.51995,-11.52561,-11.55512,-11.56245,-11.5661,-11.61708,-12.34028,-13.23808,-13.31386,-13.38039,-13.4285,-14.19742,-14.7975,-14.79847,-14.8,-14.80524,-14.84917,-14.9207,-14.93228,-14.93235,-14.93525,-14.93671,-14.9469,-14.95466,-14.98091,-15.11882,-15.42178,-15.51221,-15.62254,-15.73078,-15.74167,-15.9315,-16.6373,-16.69672,-18.3017,-20.51025,-21.48041,-21.60574,-21.80263,-21.82316,-22.19368,-27.59474,-27.60744,-27.8581,-27.95801,-28.07655,-28.20292,-28.3554,-32776.11,
6,0.6091022,0.1389947,0.1177719,0.01942754,0.008877754,0.0004336834,-0.07089496,-0.5767534,-0.7940338,-0.8555496,-0.9471741,-1.986705,-4.242789,-5.483351,-5.791002,-7.831804,-8.136032,-8.14731,-8.606026,-8.647491,-8.84318,-8.881149,-8.881249,-8.947271,-9.135142,-9.179712,-9.191152,-9.191367,-9.193533,-9.247555,-9.248451,-9.248762,-9.249315,-9.466877,-10.0877,-10.29218,-10.39517,-10.45323,-10.57306,-10.57738,-10.61807,-10.62036,-10.63177,-10.69992,-10.73487,-10.92786,-10.92832,-10.933,-10.98595,-10.99396,-11.12697,-11.15145,-11.36579,-11.37763,-11.38675,-11.39032,-11.41852,-11.4411,-11.45445,-11.47541,-11.4965,-11.49816,-11.49825,-11.53082,-11.53146,-11.5395,-11.54269,-11.54278,-11.55255,-11.56591,-11.6693,-12.26882,-12.49515,-12.59294,-12.76531,-13.32683,-13.75089,-13.85033,-14.79107,-14.79169,-14.79457,-14.79836,-14.79858,-14.80137,-14.81091,-14.81431,-14.81694,-14.81904,-14.82655,-14.91648,-14.96208,-14.97062,-14.98576,-15.00174,-15.01204,-15.02371,-15.07633,-15.36782,-15.43632,-15.45131,-15.63737,-15.72223,-15.75924,-15.75927,-15.97683,-19.93018,-21.53864,-21.54918,-22.08256,-27.7713,-27.85409,-27.91008,-28.26242,-32776.11,
7,0.4384124,0.3361185,0.1177704,0.01054692,0.007555962,0.003463745,0.002602816,-2.334522,-2.481785,-4.220365,-4.906177,-5.427935,-5.487382,-5.513274,-5.524457,-7.440677,-7.442912,-7.768774,-7.786427,-7.981819,-8.365084,-8.669036,-8.746271,-9.01031,-9.011039,-9.073585,-9.132977,-9.191476,-9.191872,-9.192095,-9.192232,-9.192516,-9.192754,-9.192969,-9.193236,-9.19343,-9.247619,-9.248003,-9.249002,-9.249066,-9.329203,-9.360597,-9.379155,-9.522316,-9.67031,-9.676504,-9.932486,-9.96382,-9.971472,-10.12813,-10.1765,-10.30941,-10.52391,-10.57312,-10.62508,-10.68434,-10.7425,-10.79391,-10.85355,-10.86365,-10.9309,-10.93298,-11.00321,-11.04982,-11.32319,-11.35747,-11.3695,-11.38177,-11.42362,-11.45266,-11.46375,-11.46466,-11.48549,-11.50257,-11.50762,-11.51889,-11.52787,-11.55077,-11.58308,-11.59471,-11.82002,-12.33476,-12.85757,-12.95698,-12.95817,-14.63443,-14.79086,-14.85767,-14.90521,-14.92837,-14.9289,-14.94582,-15.01716,-15.11897,-15.11987,-15.13423,-15.35207,-15.36768,-15.4539,-15.46442,-15.50311,-15.5158,-15.54077,-16.02703,-16.05125,-16.36349,-16.75873,-27.7278,-27.76014,-28.10608,-28.17659,-28.25767,-28.46165,-44.31118,
8,0.4370944,0.3361185,0.009186506,0.00677228,0.006751776,-5.912781E-05,-0.8111942,-0.9047852,-0.916518,-2.245387,-6.427514,-7.468627,-7.747488,-7.813561,-8.166053,-8.529903,-8.604891,-8.671063,-8.747446,-8.774054,-8.882715,-8.885164,-8.941332,-8.995627,-8.99691,-9.011657,-9.011762,-9.073616,-9.108009,-9.19183,-9.247574,-9.247842,-9.248636,-9.248917,-9.45797,-9.64602,-9.79944,-10.09169,-10.1322,-10.14074,-10.14777,-10.1721,-10.56306,-10.57287,-10.62358,-10.6248,-10.62678,-10.62682,-10.67648,-10.6769,-10.68783,-10.73245,-10.7381,-10.74077,-10.85546,-10.92482,-10.96725,-10.99736,-11.06153,-11.2073,-11.36313,-11.37105,-11.37365,-11.37529,-11.38278,-11.38801,-11.41609,-11.41795,-11.43048,-11.4353,-11.44599,-11.45029,-11.45288,-11.49128,-11.49607,-11.50879,-11.51778,-11.52659,-11.53338,-11.56413,-11.56721,-11.56935,-11.59079,-12.10284,-12.25451,-12.42462,-12.51428,-12.77534,-13.07608,-14.08915,-14.7913,-14.80929,-15.01867,-15.02986,-15.04699,-15.10201,-15.10468,-15.41747,-15.46962,-15.49357,-15.60903,-15.62216,-15.63734,-16.05473,-16.13484,-19.99886,-21.31841,-21.76807,-21.81603,-21.86636,-22.51505,-27.76813,-35.27465,-32776.28,
9,0.8235343,0.6091022,0.1389947,0.005000353,-0.7207274,-0.8714044,-0.9627957,-5.083037,-5.520323,-7.747396,-7.910058,-8.069944,-8.947024,-8.988189,-9.010009,-9.011439,-9.072968,-9.073877,-9.133094,-9.192642,-9.192964,-9.19327,-9.247906,-9.248018,-9.248438,-9.248913,-9.249049,-9.252808,-9.619838,-9.736877,-9.74332,-9.749308,-9.785959,-9.799649,-9.898186,-10.14783,-10.30421,-10.44015,-10.50882,-10.5748,-10.57751,-10.57813,-10.57842,-10.60587,-10.62065,-10.62282,-10.63311,-10.67792,-10.68814,-10.7908,-10.79096,-10.79401,-10.82223,-10.91631,-10.98653,-11.04504,-11.11882,-11.12788,-11.1756,-11.38063,-11.38261,-11.39596,-11.40535,-11.40699,-11.40756,-11.46106,-11.46757,-11.46791,-11.50804,-11.52656,-11.52769,-11.53463,-11.53757,-11.54171,-11.54181,-11.56503,-11.59021,-11.63162,-11.70505,-12.34696,-12.68939,-12.7729,-12.84095,-13.32881,-14.79692,-14.80564,-14.84281,-14.91474,-14.93979,-14.94183,-15.00055,-15.02527,-15.05788,-15.09323,-15.4671,-15.71246,-16.06076,-16.12823,-16.27953,-16.31494,-16.55867,-16.78675,-18.57351,-21.40905,-21.59413,-22.09079,-22.11636,-22.23824,-22.40197,-27.64477,-27.92552,-28.04093,-28.04568,-28.32388,
