0.7987418,-0.0007339716,0.3129103,0.1949261,-0.002668738,0.2088481,-0.274249,0.6686089,0.4318325,-0.7113721,0.375592,0.7586005,-0.9242272,0.06140149,0.599767,-0.6846249,-0.335754,0.06023347,0.8665745,-0.3285137,-0.2840744,-0.5321417,-0.9453237,0.999193,0.1378971,0.7049651,-0.732866,-0.9023914,-0.9239764,0.3436792,-0.2825731,-0.09375584,0.9649794,-0.1541613,0.2143253,0.07267368,0.6602466,-0.1246885,0.5676396,-0.001835227,0.02532709,-0.3472201,0.4368877,-0.3153447,-0.2209269,-0.1301311,0.7974181,-0.4566742,0.9511976,-0.04978025,-0.1590225,0.9269273,-0.09296477,-0.7062199,0.2682171,0.6350973,0.3207659,-0.5402493,0.3044738,0.06856,0.9746602,-0.3038982,-0.8170912,-0.2763969,-0.360911,-0.4717242,0.5142093,-0.8287158,0.6207619,0.06372225,0.9960606,-0.2119235,0.7049992,-0.9949236,0.2082978,0.3067689,-0.7795415,-0.2232229,0.4537742,-0.06050551,0.6180174,-0.2186674,-0.8496315,-0.3610572,0.6911335,0.6066148,0.2367805,-0.838546,-0.5320928,-0.2519528,-0.8220623,-0.5295341,-0.03914201,0.7368383,0.8738098,-0.5160487,0.8409519,-0.6783092,-0.9527295,-0.8466144,0.1770462,-0.8150835,0.5659637,-0.2362882,-0.1083747,-0.553865,-0.5164526,0.9221828,-0.09915698,-0.608254,0.8105855,-0.1093808,0.2436756,0.5530672,-0.9621923,-0.7122827,-0.8829761,-0.6443036,-0.851964,0.08434045,-0.8672016,0.8653421,0.9098282,-0.2565118,-0.2620317,-0.3098966,0.4585859,-0.6852021,0.2824285,0.8507669,0.6560514,0.4726925,-0.6409326,-0.847132,-0.7681496,0.694041,0.2563736,0.6134508,-0.6689682,0.07327378,-0.2710954,0.5893197,0.7093005,-0.4103423,-0.610954,-0.9084923,-0.4292668,0.2172853,-0.9275777,-0.7236772,-0.3826901,0.7487361,-0.7457287,0.8540554,0.3767752,0.7895873,0.01088893,0.1188735,-0.3114089,-0.8283954,0.3303742,0.1920835,0.6717854,-0.5270605,-0.04247916,-0.2364486,-0.8888612,-0.7062566,-0.8547666,0.4133262,-0.02760088,0.2126647,-0.3975562,0.3635044,-0.4166449,-0.975467,-0.1047338,-0.4312156,0.9010203,-0.7622828,-0.9145694,0.932405,-0.8946364,-0.4193867,-0.8917422,-0.5947294,0.3059354,-0.8612556,0.4833054,0.9664266,-0.419736,0.7383332,-0.933507,-0.3080987,0.5634229,0.5147412,-0.5567813,0.3919074,0.436512,0.5512979,0.2571075,0.508322,-0.7943089,0.8200426,-0.9141703,0.5472593,0.4953522,-0.9141605,-0.8586235,0.3606424,-0.5356417,0.0712384,-0.5706768,-0.47536,0.6423008,-0.3839029,0.3134012,0.1913887,-0.8259184,-0.3661734,0.4486148,0.4697723,-0.8403034,-0.2423297,-0.04076231,-0.4711491,0.7576911,0.766767,-0.1197857,-0.3219873,0.1406864,-0.6205635,-0.4697267,0.6704254,-0.5285041,0.1516079,0.9121838,-0.4953307,-0.07073343,-0.1005782,0.7141531,-0.2710627,0.5228372,-0.4011606,-0.6349461,0.6278803,-0.5575645,0.05734837,-0.2533737,-0.2355107,-0.4400901,-0.3636016,-0.3939601,0.7310987,0.5326765,0.2551651,0.6118147,0.3025286,0.6088421,-0.4742059,-0.3424033,0.5689123,-0.993628,-0.4273502,-0.9745412,-0.6078992,0.8531315,0.4364149,0.9803572,0.9230742,0.2045442,-0.08566082,0.7334685,-0.4504582,0.03574121,-0.3191284,0.05785191,0.8731322,-0.2719134,0.758255,-0.7944152,-0.101061,-0.9342444,-0.8815117,0.2346979,0.458169,-0.4939066,-0.8552697,-0.3215917,0.4527173,0.6178637,-0.05829608,0.2735676,0.4204209,-0.3938826,0.6252422,-0.7838693,0.8338826,0.1164378,0.2912152,-0.5241828,0.3608181,-0.6951396,-0.8467505,0.31938,0.6041887,-0.9759669,-0.5546217,-0.5011501,-0.03419077,-0.1632437,0.6906965,-0.5169446,0.32689,-0.8986528,0.07637894,-0.6283588,0.4095492,0.5073845,0.8818705,0.6272147,0.6574826,-0.3719217,-0.1535918,0.4392359,0.2308391,0.3780429,-0.7873974,0.9480026,-0.9452426,0.2223686,-0.7386541,0.04045856,0.9787362,-0.3317455,0.126633,0.4785039,-0.8487556,0.2580342,-0.1942788,-0.1123048,0.9048519,-0.8018482,0.5842412,-0.7718527,-0.03996861,0.3286068,-0.7100961,-0.4380049,0.9071293,-0.2688798,0.3045318,-0.1351312,0.5999076,0.4569931,0.1479789,0.3956325,-0.01670825,-0.4206675,-0.5383494,-0.7365448,-0.9388103,-0.9366674,-0.7788813,-0.6083646,0.6943533,-0.4259387,-0.4009758,0.4483235,0.4439127,-0.580543,-0.3148304,0.6494653,-0.9705875,-0.6111431,-0.7296839,-0.6793215,0.2398239,-0.7121689,-0.6058221,-0.5785103,-0.3042232,0.619925,-0.7659307,0.4729352,0.1413025,-0.7198462,0.9095716,-0.2413334,-0.3073183,0.4697962,0.6356304,-0.2873946,0.3745405,0.7537117,0.3027045,-0.2944261,-0.7183387,0.5197535,-0.8324993,0.3919823,-0.7131913,0.9671094,-0.04450524,0.9786706,-0.3561627,-0.7582455,0.8964663,0.3956473,-0.01623309,0.4462533,-0.02728999,0.3921842,-0.2853659,0.1527625,0.04918945,0.8109014,0.0009869337,-0.4097408,-0.1272517,-0.1396023,0.2198189,0.2761092,0.4419825,0.3263144,0.4948775,0.6277297,0.1636914,0.08548987,-0.4921886,0.8057625,-0.7557528,0.1173657,-0.4623736,-0.3923935,0.1114548,0.9637904,0.5613227,0.9622412,0.6235874,-0.5595908,0.5768242,-0.523891,-0.8048735,0.8111477,0.5665751,0.5222328,0.8572049,0.3384092,-0.4670614,0.2968387,0.8317795,0.3187334,-0.4321336,0.85532,-0.3379987,-0.9174695,0.4214408,0.6349614,-0.8208594,0.08676779,0.6796455,-0.7023463,-0.7572989,0.8199339,0.8037517,0.4075045,-0.9751999,-0.4838146,0.5512981,-0.01783049,0.5920222,0.9283936,-0.8253968,0.8185873,-0.4624401,-0.4397954,-0.2022017,0.02915227,0.4643748,-0.8495135,-0.5017445,0.5326109,0.159628,0.9465003,-0.4114805,-0.6449521,0.807591,-0.8847489,0.8635366,0.3434062,-0.573462,0.6581929,0.2259456,0.2953353,-0.9067492,0.0124737,-0.4774092,-0.08185375,0.6422992,0.4226775,0.8567686,0.5763953,-0.511914,0.5730348,-0.9548864,0.7451231,-0.6627095,-0.9457352,-0.9037545,-0.848794,-0.5038188,0.1159118,-0.4760615,0.8935642,0.3689332,-0.4273647,-0.1104945,0.03281963,-0.04723608,-0.7389457,0.5600467,-0.5014763,-0.08044732,-0.7232697,0.5437443,0.9934638,0.3472411,0.9409223,0.4113545,0.8337293,-0.7973702,-0.7032957,0.5842237,0.7675674,0.3564472,0.6791468,0.433558,-0.965826,-0.3733519,-0.2946857,-0.6418986,0.6712458,-0.1482846,0.3659205,-0.7600038,-0.0166105,-0.4096676,0.2469093,-0.707844,-0.5722964,0.3731525,0.7407205,-0.3013283,-0.7662461,0.4064405,0.4546289,0.06867826,-0.09867656,-0.7566631,-0.8110046,-0.04922426,-0.7197864,-0.4397508,0.1187183,0.01021206,0.3994441,0.6376758,-0.4458517,0.3005674,-0.08538282,0.4400665,-0.3031965,0.9828448,-0.7468429,0.1010765,-0.5487568,-0.7232485,-0.2138327,0.7878363,0.01287162,0.6663873,0.5742218,-0.1522511,-0.3083466,0.5239904,0.3963799,0.3133433,0.7848792,-0.8613064,0.6697204,0.06857049,0.5431893,0.5377247,-0.01347315,0.3070717,-0.4230849,-0.7498016,-0.8196833,-0.8487413,-0.6424508,0.6238711,-0.3857712,-0.02567804,0.9000051,0.01375473,-0.1671454,0.3554187,-0.5869391,0.2742963,-0.7817984,-0.1232013,0.417845,-0.4748718,-0.2507659,0.7959416,0.3850462,-0.1130131,0.376445,-0.5367384,-0.5195932,0.5917113,-0.2050952,-0.2118503,-0.7222462,0.7783461,0.07957208,-0.3107547,-0.8019857,-0.8229825,0.4227977,-0.4998728,0.9531209,-0.2888423,0.4414682,0.3324892,-0.0888108,-0.6847696,-0.943084,0.3842325,0.05577171,0.8781273,0.6678953,0.3478656,-0.07638299,0.7061667,0.6134422,-0.9189799,-0.01349676,-0.002299666,0.6857955,-0.7612762,-0.8482985,-0.2559384,-0.3639868,0.7232833,-0.3887328,0.7024331,-0.9409811,-0.5150549,0.02910531,0.1120888,-0.4768866,0.5005088,-0.4360813,-0.5669463,-0.6775529,0.2844796,0.6371036,-0.8218081,0.1578547,-0.2949749,-0.6656837,-0.5649173,0.8222241,0.9662893,-0.006087422,0.2536103,0.5739398,-0.8553317,-0.6318288,-0.639544,-0.000996232,0.7869513,-0.9120524,0.7908401,-0.7927561,-0.7297366,0.1502451,0.4603219,-0.9019179,0.5022473,0.7801673,-0.5274966,-0.3981153,0.7959771,0.3916542,0.6197116,0.695857,-0.4554669,-0.05560338,0.7213473,0.5673859,0.7331524,-0.9330018,-0.9588368,-0.3679961,0.6179941,0.3207931,-0.1727554,0.5585215,-0.9138794,0.5794353,-0.4166206,-0.5722401,0.8197052,0.101776,0.334572,-0.729485,-0.9443128,0.5585182,0.496094,-0.6263347,-0.7664533,-0.01790893,-0.9412603,-0.001599431,-0.8526595,0.6943169,0.8914499,0.85461,-0.7716396,-0.1000873,-0.4355704,-0.1537145,0.8888311,-0.1589183,-0.04762948,0.7101367,0.8703375,0.1665837,0.3983977,-0.149546,0.6399899,-0.5057311,0.6131654,-0.8573892,-0.09155142,-0.7610595,-0.03517044,0.3014159,0.08302343,-0.981075,0.7102275,0.3455584,-0.6553869,-0.5225835,-0.4166614,-0.8375194,0.9800019,0.5176933,-0.3167459,-0.1192154,-0.6245272,0.8807776,-0.5173919,0.8871694,0.672667,0.4458213,0.1731948,-0.999306,-0.3085924,-0.6801143,0.8809104,0.9040303,0.1888667,0.7300725,-0.9134011,0.5455484,0.6443202,0.3163263,0.3177304,0.2363008,0.06174219,-0.6737471,0.1839708,-0.2575012,0.0173887,-0.4877359,0.9077492,-0.3631507,-0.5188789,-0.6236737,-0.2285651,0.4488737,0.5502775,0.8328409,0.05934274,-0.8651562,-0.5677664,0.4050002,0.7381423,0.57516,0.7280633,0.8870265,0.1281718,-0.1998926,0.8001201,0.6327279,0.02574027,-0.6295557,0.5797594,0.008609653,-0.4127046,0.5623717,-0.6488872,0.7061267,-0.8238893,-0.04613864,-0.0292486,-0.9521031,-0.07302225,0.8451669,-0.6352108,0.8859251,0.6889572,0.6704113,-0.4636127,0.02177155,-0.8551533,0.1206096,0.9865899,-0.1630741,0.5037096,-0.9831171,0.08142436,-0.6936855,-0.2570401,0.488666,0.1233009,-0.06318176,-0.7333357,0.2386249,-0.2100462,0.7239904,-0.9697802,0.3176777,0.2548136,0.8296564,0.5381565,0.5701287,0.3199417,-0.2346805,0.3713422,-0.5494127,0.3945651,-0.536948,0.9376404,0.3361203,0.9452455,-0.929939,-0.9776058,0.5445681,0.7988245,-0.957742,-0.5403457,0.9297371,-0.1551341,0.7631681,0.1749858,-0.4103397,-0.01149189,-0.5522656,-0.9939826,0.584439,-0.8495128,-0.6366248,-0.592876,0.2923212,0.6509712,-0.9342873,0.6461813,0.1019317,0.3052466,0.3760783,-0.2863833,-0.1296469,0.3968196,-0.7747626,-0.6396079,0.6555657,0.2279748,0.9682574,-0.4961969,-0.9873292,0.8471954,0.02310026,0.1240042,-0.8818707,-0.1231414,0.7443335,0.758498,-0.6556888,-0.2213129,0.3015501,-0.2087888,-0.8212094,-0.01961982,-0.04619777,0.5895538,-0.01189911,-0.1843086,-0.1084148,0.4292545,0.4585852,-0.9417391,-0.7777617,-0.6486573,0.5636349,0.6265972,0.2784784,-0.5481603,-0.4419841,0.7320738,0.7419753,-0.2287148,-0.9029076,-0.9136283,0.8789167,-0.02844155,-0.8874135,-0.7273152,0.4220423,-0.876174,0.8691125,-0.2320327,0.3362481,0.6832514,0.7499828,-0.5339596,-0.5138025,0.8456178,-0.6117668,-0.931735,-0.9786487,0.7280643,0.3683264,-0.02175915,-0.6926918,0.6379337,0.3165531,-0.6048417,0.4726393,-0.4896907,0.8134515,0.6898623,-0.4223255,0.3354869,0.9571824,-0.6447306,0.646225,0.9574454,0.8710299,-0.7880073,0.2504351,0.3636903,-0.367818,-0.8646846,0.05138862,0.8436933,-0.4643825,-0.7321496,-0.6876562,0.7745903,0.7453201,-0.1700605,-0.0455476,0.3658943,0.4945192,0.1205083,-0.3863512,-0.8550427,0.7978594,-0.6939147,0.6245904,0.5900593,0.7136605,-0.4430696,-0.4272832,0.4101209,0.7099743,0.2377659,0.5970888,-0.9541197,-0.2599496,-0.3208219,0.7673209,0.5739429,0.661263,0.6893358,-0.8439116,-0.06787932,0.9458978,0.9704428,0.5995305,-0.8828018,0.3447928,-0.5172272,0.4932439,0.530035,0.6659663,-0.4489595,0.3575144,-0.05164778,0.159516,-0.5918086,-0.5057294,0.1853184,-0.5933666,-0.5921202,-0.964967,0.8799691,-0.08373272,0.9350057,0.24761,0.5897508,0.4286999,-0.1190597,0.6425564,-0.2819859,-0.8637836,-0.9466302,0.9570785,0.2591037,0.3078577,0.2700517,0.5512903,-0.4673711,0.9123554,-0.0230633,-0.6360781,-0.06307137,-0.8064404,-0.617378,-0.9761181,-0.7909083,0.1290435,0.4973957,-0.5278189,-0.9567757,-0.02081621,0.9088831,0.5294983,0.9782343,-0.292945,-0.4707104,0.7459331,-0.1167318,0.006095052,-0.9392879,0.4566219,0.2269017,-0.7220232,-0.8894031,-0.03170741,0.9917552,0.6110001,-0.2874838,0.04720652,0.3761339,0.2627341,-0.2291175,-0.1113716,0.7276003,0.4472334,-0.1587578,-0.2015404,-0.09398496,-0.9123685,-0.006160378,-0.8472943,-0.4880441,0.7895174,0.8202231,0.1862856,0.3126692,-0.394389,0.1785511,0.6312547,0.9611657,-0.1912683,0.6425648,0.3904903,-0.3288208,-0.7324307,-0.2477573,0.3312132,-0.8433228,0.7677028,0.248835,0.4739642,-0.6737962,0.01441085,-0.9926088,0.01105464,0.1323031,0.5851114,0.1969923,0.8473322,-0.7642553,-0.738929,0.1179696,-0.4282404,-0.5361803,-0.1306678,0.8988073,0.3626435,0.1350821,0.4489846,-0.2338797,-0.3089854,-0.3120791,0.6611698,-0.354386,0.8148298,-0.2185761,0.1400343,0.2882864,0.9965708,0.4957914,0.5413485,-0.8854592,0.7244349,0.09593236,-0.7612038,-0.2630936,0.1711839,-0.561239,-0.6639316,-0.1632556,0.2966368,0.415703,0.5957842,0.1036447,-0.0750984,-0.8172159,-0.876667,0.1557046,0.08288419,0.4000609,0.9272158,0.535778,0.9826376,-0.4811815,-0.4580826,0.8318541,-0.4930128,-0.1193086,-0.2570363,-0.3437575,-0.55475,-0.7259245,0.9130523,-0.416392,0.7110603,-0.0009330511,0.2582273,-0.413463,-0.4462506,0.5168355,0.659991,0.4104414,0.6812894,0.6379938,-0.4967693,0.2384936,0.9378054,0.4375744,-0.06491816,0.5630744,-0.3623108,-0.832521,0.430984,-0.3605803,0.4658537,-0.272302,-0.08462322,0.2758572,-0.4547056,0.7282224,0.1369187,0.6975889,-0.9049499,0.4488699,0.5174184,-0.4415444,-0.3989602,-0.1007618,-0.4981359,0.695555,0.8144119,0.2215177,-0.2790178,-0.7645428,-0.7177963,-0.5031929,-0.8595538,0.1980759,-0.5176947,-0.3943042,-0.6197615,-0.9297612,0.9746814,0.6853406,0.4003539,0.8259175,-0.6133859,-0.7574961,-0.4514629,-0.2138349,-0.566324,0.4853286,-0.2852069,-0.4623092,-0.9063327,0.3156421,0.7357969,-0.348965,0.9230919,0.666271,0.37101,0.4924569,0.8999486,-0.4523765,-0.741631,0.143726,-0.476421,0.7930999,-0.1647846,-0.5314202,0.1854271,0.08209431,-0.5242653,-0.6429713,-0.9066722,0.894351,0.3025326,-0.6378627,0.8315439,-0.5575819,-0.3954417,0.6710839,0.279442,0.8222413,-0.05891502,0.9295614,0.4104702,-0.3809341,-0.6138222,0.3319447,-0.6696987,0.6924949,0.1693925,0.397501,0.2581675,0.2578396,0.777199,0.3067414,-0.5343442,-0.5532792,-0.8321891,-0.2348377,0.5022073,-0.06851614,-0.5305002,-0.5022759,-0.7902472,-0.3085932,0.1557153,0.5993614,-0.3052961,0.4315509,0.07019651,-0.8287024,-0.6918705,0.4558873,-0.613296,0.3238475,-0.09513795,-0.390818,-0.161661,0.1460634,-0.8396533,-0.3304969,-0.3332714,-0.4340554,-0.7258625,-0.2309686,-0.8585484,0.4095084,-0.2706839,0.4044876,0.1681131,0.5005658,0.610239,-0.4096583,-0.7310648,0.4172756,0.3208871,-0.03936279,0.4298474,0.4910896,0.2837197,0.6110928,-0.8573449,0.4368043,0.2484425,-0.1674887,-0.586329,-0.4582769,-0.05660594,0.9415255,-0.1824483,0.330132,0.6013656,0.3259136,0.64151,-0.236184,-0.3417138,0.7239194,0.1829344,-0.7168269,-0.9153075,-0.6797142,-0.05269563,-0.2773248,-0.879117,0.2135669,0.40959,-0.1999694,-0.3346437,-0.1397897,0.04024899,0.9220371,0.3829748,0.09761393,0.7177436,-0.3408266,0.7842593,0.6680388,0.8071678,-0.09395373,-0.8227088,0.02137172,-0.5345912,0.6048231,0.2555957,0.515759,-0.1091725,-0.8868544,-0.1550754,0.7733395,-0.3383962,-0.09927571,0.4058215,-0.6222849,0.7083056,0.8881266,-0.2970136,0.2558119,0.3176465,0.7704535,-0.02812445,0.9309623,-0.7547286,0.1504358,0.3130679,0.8019502,-0.2373461,0.4275987,-0.1689171,0.7210472,0.2681937,0.6634951,0.2786636,0.8461547,-0.5207493,0.9389961,0.6998465,-0.6401424,0.7814949,0.8944631,-0.507436,-0.8829002,0.3462834,-0.2265483,-0.5636828,-0.5636508,0.9348226,0.5801837,0.5587184,-0.5711133,-0.2352084,0.7648551,0.5800486,0.01517951,0.6091478,-0.4774903,0.467761,-0.06987655,0.637634,-0.8689823,0.7103088,0.896224,-0.03203499,-0.112352,-0.7502789,0.6769831,0.767308,-0.02553809,-0.3425559,0.8944745,-0.5388031,0.7924359,-0.569241,0.9022858,0.1406556,0.1608232,-0.9980288,-0.2738055,0.1049143,-0.2568945,0.3714382,-0.7337589,-0.4356648,-0.8351271,-0.2251776,-0.4998809,0.1302432,-0.608331,-0.1715943,0.7207496,-0.9419627,-0.4382459,0.1829418,0.8736148,0.7727892,0.203813,-0.642626,-0.383015,0.8719122,-0.8687422,0.6784863,-0.4344536,-0.08284009,-0.7215257,-0.5674348,0.07701552,0.6420157,-0.4541572,0.4700806,0.5678024,0.09826529,0.7552292,-0.6667109,-0.7383518,-0.4422344,-0.6210051,0.7941306,-0.1284467,-0.8956618,-0.2846965,0.7608304,0.1218606,-0.5506268,0.3796587,-0.3429891,-0.8768976,0.7485631,0.06399,-0.8754222,0.7009706,-0.8256824,-0.8531013,0.3575346,0.9555328,0.5138855,-0.5244541,0.6813521,0.9435337,0.7266099,0.3489027,-0.0975188,0.555979,0.09010446,0.5740924,-0.1046017,0.6214204,0.6294546,0.3211579,-0.2075809,-0.218835,0.07519948,0.831372,0.5701494,0.5248847,-0.6468108,0.9602065,0.4149427,0.01422441,0.2190036,-0.1552199,-0.2979439,-0.9628482,0.7754056,-0.1082898,0.9277053,-0.2009088,-0.7811699,0.1252118,-0.2196378,0.2842576,-0.9887748,0.07317507,0.3807747,0.1577357,0.966222,0.7810185,-0.4385835,-0.7836201,0.3280029,-0.8412681,0.8825927,0.1824435,0.4771623,-0.8797691,
